"U:0","U:1","U:2","epsilon","k","nut","p","Points:0","Points:1","Points:2"
1.294,-0.15757,-0.079496,1.5,2.0536,0.021674,5.9124,67.5,73.094,0
5.0243,-1.1637,-0.28504,0.81899,1.4977,0.018735,18.52,74.579,73.094,0
2.2807,-1.231,0.020541,1.7937,2.3442,0.022956,25.846,74.505,79.499,0
1.7189,-0.46693,-0.1653,0.28889,0.6912,0.01303,58.892,67.507,128.76,0
1.9773,-0.64677,-0.073759,0.23209,0.58241,0.012064,59.765,74.697,128.55,0
0.2591,-0.058592,-0.2029,0.34223,0.91734,0.014943,63.474,67.454,143.13,0
-1.141,0.4415,-0.029801,0.090017,0.32158,0.009174,61.111,74.48,135.5,0
-0.57919,-0.76902,-0.024231,0.15294,0.45799,0.010852,22.441,88.727,30.513,0
-2.7899,-0.9068,0.13769,0.37015,1.0567,0.023663,21.872,88.86,23.212,0
0.13643,1.2114,0.16888,0.078001,0.27704,0.0085843,20.907,88.727,44.5,0
0.084953,1.233,0.049487,0.10387,0.3432,0.0094597,21.421,88.727,37.5,0
3.0674,3.8855,0.29513,0.91859,2.1636,0.033116,25.609,81.122,58.366,0
-0.23907,-6.0078,-0.42212,0.39233,0.94093,0.015274,33.079,88.455,58.518,0
2.9348,-4.6697,0.29743,0.69906,1.333,0.017711,18.683,88.867,51.713,0
4.6383,-0.92403,0.19852,0.34426,1.0491,0.023611,22.695,81.31,72.831,0
1.4206,-4.7739,-0.35717,0.77087,1.4179,0.018601,42.339,88.495,72.533,0
-0.34861,-7.4534,-0.42545,0.55512,1.1278,0.016726,20.922,88.508,65.504,0
-0.16222,-2.1019,-0.069321,0.053621,0.22687,0.0078538,36.918,81.236,86.458,0
5.2488,1.8367,-0.46176,0.63398,1.297,0.017564,32.617,88.279,79.672,0
-0.75858,-3.0383,0.28876,0.14271,0.51656,0.011418,37.6,81.285,100.5,0
-1.0116,-3.1008,-0.15619,0.50335,0.91764,0.014848,43.801,81.192,114.52,0
3.1639,-3.2697,-0.27065,1.1079,1.7897,0.020297,44.853,88.521,107.53,0
-0.17534,-1.7393,-0.31551,0.23651,0.67443,0.012841,60.804,88.129,128.61,0
0.087375,-4.0049,-0.7048,0.36097,0.80694,0.014002,50.824,88.127,121.51,0
1.4224,-0.88236,-0.5384,0.3925,0.91239,0.014864,74.139,88.575,142.39,0
4.2072,-0.2082,-0.15176,0.43113,1.1804,0.025536,17.192,102.51,52.292,0
-1.3207,0.75646,0.16735,0.21484,0.67538,0.016296,28.68,95.947,86.569,0
4.4789,-0.24453,0.038283,0.31837,0.74768,0.013798,35.063,102.51,79.764,0
3.4937,-5.2488,-0.12095,0.50637,1.2832,0.021924,23.733,95.998,100.5,0
4.5301,-0.44637,0.0086358,0.33897,0.80754,0.01412,49.541,102.49,135.51,0
8.2453,0.92044,-0.11787,0.57454,1.4962,0.02771,61.312,102.21,156.57,0
4.2017,1.8098,0.23103,0.33943,0.80153,0.013981,52.645,102.63,149.55,0
0.16091,0.12199,0.19156,0.07303,0.27684,0.0086703,23.826,116.67,58.513,0
4.3225,-0.40365,-0.26604,0.38068,1.0987,0.02464,24.149,116.85,51.877,0
-0.60492,1.5899,0.29891,0.10226,0.34505,0.0096828,20.298,116.67,72.5,0
-0.13014,0.97697,0.33002,0.078038,0.28705,0.0088773,23.172,116.67,65.5,0
5.5329,-1.0351,0.079084,0.3212,0.773,0.013896,27.328,116.97,80.226,0
2.1963,-3.1735,-0.32323,0.66445,1.6138,0.028415,32.592,109.68,100.47,0
1.5487,-2.561,0.17641,0.19478,0.55099,0.011671,21.39,116.21,92.97,0
-0.71359,0.82731,-0.27193,0.51354,1.0466,0.015855,32.553,109.46,114.62,0
0.15172,-0.80177,0.30853,0.12509,0.38626,0.010066,34.573,108.71,128.56,0
-0.3941,-1.6497,-0.060701,0.21852,0.58565,0.012095,16.314,116.63,128.43,0
4.3363,-2.8617,0.097156,0.48068,0.95226,0.015122,28.351,116.4,121.43,0
7.935,1.7703,0.0062801,0.49171,1.1893,0.021017,60.056,109.32,156.56,0
8.9413,3.4422,0.199,0.47297,1.0096,0.01555,-0.19253,116.63,156.38,0
-0.1042,-1.2051,-0.097861,0.064049,0.25049,0.0081405,21.475,123.63,100.48,0
-0.039081,0.816,-0.0046204,0.084104,0.28885,0.0086532,21.588,123.64,114.54,0
-3.398,0.42239,0.07793,0.34976,0.76388,0.013684,11.802,123.5,128.43,0
-0.15681,0.18417,0.15811,0.23123,0.57745,0.011672,23.23,130.57,128.43,0
3.1393,1.526,-0.012827,0.47997,1.2354,0.025014,21.49,130.66,121.42,0
0.071964,-0.8264,-0.10238,0.035712,0.16609,0.0067776,24.771,130.57,142.5,0
-0.0036999,-1.1355,-0.011758,0.035945,0.1658,0.0067796,24.039,130.57,135.5,0
1.1653,0.17008,0.38221,0.23145,0.60652,0.012223,24.451,123.5,156.38,0
0.053959,-0.093064,-0.3069,0.20848,0.54617,0.011607,25.747,130.57,156.38,0
0.2187,-0.40945,-0.12704,0.063305,0.23328,0.0079237,25.358,130.57,149.5,0
2.3167,-1.1857,-0.091582,0.12836,0.42431,0.010447,17.078,144.39,57.684,0
1.1635,-0.51928,-0.045091,0.30195,0.72266,0.013413,27.217,137,72.423,0
2.2107,-0.98944,-0.1637,0.34328,0.79899,0.013941,16.065,144.04,86.506,0
5.0364,0.44156,0.11533,0.2467,0.78746,0.020418,18.237,144.23,79.616,0
-0.077118,-0.61821,-0.12443,0.14769,0.59539,0.018178,21.577,137.56,100.53,0
0.018703,0.7111,-0.17836,0.084465,0.28829,0.0087294,21.708,144.39,100.5,0
0.012992,0.099712,-0.57095,0.17876,0.48817,0.011114,20.662,144.39,93.5,0
1.0151,0.48473,0.014782,0.16216,0.45716,0.010702,22.22,144.19,115.07,0
0.072733,0.88184,-0.016993,0.042773,0.18828,0.0072419,22.287,144.39,107.49,0
0.11093,0.34973,0.0014028,0.06283,0.25394,0.0081626,14.439,150.9,72.373,0
-0.40682,0.15672,0.050536,0.089315,0.30416,0.0087407,15.95,158.27,64.795,0
2.2484,-0.047311,-0.091492,0.2673,0.64445,0.012455,18.546,151.14,86.711,0
2.4377,-0.083235,-0.0066564,0.19994,0.54762,0.012006,18.551,158.41,87.026,0
3.8924,0.54432,0.19074,0.26015,0.74926,0.017004,21.733,158.76,79.348,0
1.2239,0.074264,0.048489,0.15253,0.44595,0.010677,22.222,151.14,114.74,0
2.0878,0.081092,0.17103,0.1513,0.44625,0.010775,21.663,158.51,114.29,0
1.8203,0.32386,-0.013525,0.29412,0.87563,0.021389,25.96,151.61,128.48,0
3.4026,-0.67066,0.011013,0.30058,0.818,0.017583,22.389,158.4,121.34,0
-0.073447,0.83067,0.034808,0.064008,0.25629,0.0082563,20.351,158.63,142.4,0
-0.12012,1.2018,-0.43517,0.09908,0.28803,0.008729,27.481,157.75,135.35,0
0.80215,0.22238,-0.064213,0.13602,0.40516,0.0098519,14.561,172.49,64.969,0
3.3867,0.13312,0.067304,0.19418,0.52601,0.011731,15.529,165.51,87.096,0
3.5917,-0.063732,-0.04613,0.21176,0.55264,0.011918,15.387,172.5,87.109,0
3.5419,0.44995,0.14168,0.19269,0.51669,0.011227,12.987,172.5,80.138,0
2.9237,-0.09895,0.13155,0.11738,0.38108,0.0099234,19.697,165.5,114.29,0
3.8682,-0.26251,-0.050498,0.12404,0.38519,0.0099701,17.753,172.5,114.29,0
3.797,-1.6747,0.16423,0.18617,0.52738,0.011577,10.649,172.43,120.85,0
-0.2524,-0.29185,-0.035265,0.080453,0.28855,0.0087836,22.792,165.49,142.4,0
1.3632,-1.4434,0.087449,0.13742,0.42471,0.010443,23.863,172.64,142.82,0
-0.058534,-0.28208,0.14856,0.014288,0.097402,0.0053698,21.204,186.64,72.482,0
3.7387,-0.30696,-0.15701,0.22579,0.58208,0.012222,15.426,179.49,87.107,0
4.4788,-0.31278,-0.29082,0.24351,0.61797,0.012649,12.849,186.48,87.108,0
4.3889,-0.16141,0.090836,0.15601,0.44431,0.010651,13.233,186.5,80.138,0
4.223,0.046394,-0.11024,0.14192,0.41097,0.010268,14.954,179.5,114.29,0
4.1385,0.29156,-0.21495,0.16365,0.45307,0.010743,15.238,186.5,114.29,0
2.8361,0.274,0.048412,0.088728,0.31254,0.0090389,14.63,186.5,120.85,0
3.8134,-1.3541,0.073771,0.16823,0.48617,0.011116,15.247,179.42,142.95,0
3.5764,0.33051,0.0028152,0.17401,0.49472,0.011219,13.323,186.5,142.92,0
-0.2427,-0.22697,-0.21685,0.059281,0.23404,0.0079646,9.1149,194.02,72.5,0
-0.2245,0.0088485,0.22538,0.10689,0.36462,0.0097613,8.5775,200.48,72.496,0
0.63763,0.96135,0.16878,0.10349,0.33773,0.0094184,8.1206,200.54,65.386,0
5.218,-0.17178,-0.33355,0.26521,0.66186,0.01306,10.732,193.6,87.065,0
5.7241,-0.13025,-0.24644,0.30223,0.71994,0.013081,10.35,200.78,86.686,0
3.6541,-0.51484,-0.1342,0.25035,0.62105,0.012455,9.6956,200.51,79.623,0
4.7318,0.16877,-0.3138,0.1779,0.49035,0.011237,13.691,193.49,114.29,0
4.2687,-1.056,-0.16902,0.19682,0.53748,0.011647,11.25,200.74,114.71,0
0.10622,0.52272,-0.1726,0.031638,0.15286,0.0065266,15.592,193.4,128.5,0
-0.042458,-1.5703,-0.039939,0.071794,0.27673,0.0085516,16.2,200.63,128.49,0
1.1058,0.98228,0.027867,0.16688,0.46962,0.010948,17.804,200.66,142.5,0
0.10868,-1.7027,-0.44915,0.13901,0.42919,0.010505,16.152,200.65,135.49,0
-0.042605,-0.79872,0.26247,0.10884,0.36115,0.009674,15.789,193.14,156.37,0
-0.077353,2.4792,0.13819,0.1453,0.44602,0.010709,14.613,200.43,156.47,0
0.49645,2.7285,0.12072,0.1426,0.4228,0.010434,14.458,200.63,149.5,0
2.7246,-0.088091,0.078891,0.14656,0.43908,0.010464,-9.0874,214.5,51.142,0
6.1921,-0.16459,-0.11408,0.29389,0.71192,0.013185,6.3344,207.85,86.437,0
4.7423,-0.44976,0.052831,0.38902,0.83241,0.01418,-0.51558,214.5,78.652,0
0.021455,1.2006,-0.17995,0.070392,0.26127,0.0083459,5.6906,207.53,100.5,0
-0.048517,-1.6063,0.053705,0.25538,0.64135,0.012654,5.4439,214.49,100.48,0
0.41069,-0.75922,0.13609,0.18877,0.54039,0.011693,5.3021,214.38,93.282,0
5.374,-1.0176,-0.078113,0.25633,0.65484,0.01279,12.074,207.74,115.02,0
4.1998,-0.96553,-0.030785,0.31225,0.73095,0.013438,16.716,214.69,114.61,0
1.4294,-2.535,-0.046362,0.17963,0.49202,0.01119,6.9046,214.55,107.57,0
0.37513,0.9256,0.036904,0.054915,0.22156,0.0077497,13.998,214.82,128.5,0
0.28195,0.65583,-0.45176,0.15548,0.47074,0.010871,14.001,215.23,121.32,0
0.63895,2.8518,-0.67686,0.082085,0.301,0.008924,9.3194,214.82,142.5,0
0.61331,1.742,-0.4261,0.076438,0.28657,0.0087208,12.506,214.82,135.5,0
1.0338,1.9777,-0.15647,0.078602,0.29561,0.0088811,8.7696,215.04,156.57,0
0.57366,3.766,-0.55708,0.090674,0.3215,0.009192,5.1909,214.79,149.53,0
1.4445,0.29917,-0.11833,0.20539,0.70402,0.019642,-14.712,228.81,58.338,0
1.5169,-0.16879,-0.10571,0.15636,0.61446,0.018494,-14.676,228.81,72.419,0
1.0891,0.1502,-0.16057,0.1766,0.68894,0.019397,-14.583,228.76,65.451,0
7.4281,-0.65702,-0.13945,0.29717,0.96459,0.022779,-9.9704,221.45,85.988,0
7.0676,0.12733,0.023495,0.31514,0.97227,0.022777,-16.56,228.59,86.179,0
3.562,2.6212,-0.096586,0.10886,0.4641,0.016163,-2.7594,221.6,156.55,0
2.7353,0.17553,0.18497,0.27789,0.73948,0.019576,-7.2095,228.55,156.53,0
-1.2938,-0.51903,0.015607,0.20838,0.5383,0.011642,-8.7381,228.5,149.68,0
0.41426,-0.30123,0.0017881,0.080146,0.37841,0.01479,-15.471,242.37,100.43,0
1.519,0.75841,-0.17443,0.20925,0.69905,0.019471,-16.106,242.57,93.166,0
2.4117,-0.14844,0.074278,0.33299,0.91949,0.02156,-7.4772,235.65,156.68,0
1.5279,-0.72625,-0.24591,0.31033,0.90037,0.021905,-11.077,242.65,149.79,0
11.525,-2.4356,0.30229,0.97731,2.5155,0.045034,67.092,70.865,5.9437,0
3.2238,-0.23702,0.04492,1.5563,3.5531,0.052635,69.203,63.795,12.996,0
10.789,-7.3714,0.69207,0.64346,1.1725,0.016715,38.733,36.786,18.604,0
7.9025,-7.1627,0.40217,0.67143,1.1076,0.016211,77.208,34.82,20.57,0
5.1197,-7.5846,-0.017558,1.4266,3.5221,0.052719,56.523,74.2,19.792,0
-1.7014,4.4886,-0.35499,1.9264,3.0483,0.038278,24.449,53.271,33.768,0
-1.7088,6.0152,-0.0081098,0.997,1.6165,0.019245,24.651,49.819,31.997,0
-1.7696,4.0875,0.040417,0.69166,1.2183,0.01696,28.033,47.866,33.601,0
0.14687,-8.0024,-0.78588,0.99787,1.7291,0.019969,97.026,77.736,32.25,0
1.0935,-6.7345,-0.24212,1.5155,2.2573,0.022478,104.29,76.15,33.988,0
0.2046,-5.0921,-0.80687,1.1258,1.8777,0.0207,114.03,77.736,35.75,0
-1.4741,-0.27378,-0.21012,0.33122,1.2579,0.032782,19.834,95.599,33.969,0
-0.98044,-0.31905,-0.084905,0.31615,0.92019,0.019995,21.366,92.094,32.203,0
-0.23241,0.31727,0.017516,0.19964,0.54361,0.011573,22.051,90.312,33.99,0
-0.46948,0.46023,0.022817,0.27713,0.84054,0.019209,20.936,92.054,35.742,0
2.7612,-0.50534,-0.045405,0.18717,0.87334,0.027815,22.332,140.93,33.748,0
2.6962,-0.92627,-0.20655,0.19065,0.88687,0.028125,23.431,133.96,40.821,0
3.7736,-0.70391,-0.075132,0.16585,0.79907,0.026735,20.001,147.88,40.576,0
6.2895,-0.2451,-0.0025196,0.21655,0.93161,0.028472,4.3931,196.82,33.591,0
5.6962,-0.55263,-0.0061537,0.20573,0.9007,0.02803,7.9825,189.77,40.539,0
8.9224,-2.3908,0.16631,0.28837,0.99251,0.02586,133.53,25.26,48.208,0
7.447,-2.66,0.17446,0.25188,0.92121,0.025089,144.03,21.734,51.649,0
8.5263,-4.4623,0.59314,2.3507,4.2359,0.050981,80.639,60.057,47.581,0
0.76517,6.5017,-0.61074,1.5365,2.3084,0.022827,97.005,77.736,46.237,0
2.1755,7.6484,-0.21706,1.8581,2.6506,0.024313,75.601,75.969,48.023,0
2.6164,8.7017,-0.057888,1.4236,2.2299,0.022317,24.54,77.736,49.576,0
1.125,0.20828,0.23786,0.17662,0.49763,0.011298,20.606,92.107,46.362,0
1.4839,-0.91071,0.20479,0.23984,0.70336,0.01297,21.183,90.48,48.095,0
3.5825,-0.92396,0.053863,0.18258,0.83211,0.027254,20.557,144.36,47.51,0
3.428,-1.0134,0.017604,0.17345,0.80786,0.026812,18.982,147.88,50.887,0
6.3858,-0.83404,-0.032913,0.24404,1.0183,0.02967,1.0874,203.7,43.96,0
5.5678,-1.0289,-0.071194,0.30549,1.0234,0.026257,4.8318,200.12,47.419,0
6.2541,-1.0964,-0.012337,0.34538,0.93904,0.019835,-1.1571,205.37,47.389,0
5.5675,-1.5139,0.015484,0.41581,0.91349,0.014897,1.6552,203.51,49.079,0
6.9604,0.03898,-0.016399,0.25425,1.0483,0.030097,-7.0566,218.12,44.068,0
6.5301,0.10827,-0.0061121,0.29367,0.86166,0.019262,-7.6066,216.3,47.615,0
6.4639,0.2319,-0.0040632,0.31458,0.88673,0.019453,-7.9543,219.94,47.541,0
5.2449,0.18528,0.01319,0.26835,0.67412,0.012948,-8.0301,218.08,49.355,0
6.4708,0.29763,-0.00098627,0.33023,1.0973,0.027344,-11.373,228.95,47.459,0
4.3648,0.60201,-0.075691,0.31687,1.1838,0.031747,-14.096,232.42,51.062,0
-0.87666,0.85953,0.36912,0.62775,1.1579,0.01656,80.191,38.172,62,0
-2.2827,1.6332,-0.041483,1.8349,3.9035,0.055276,82.711,49.906,58.444,0
-2.8279,2.2638,-0.10173,1.3744,3.2373,0.050643,73.695,46.597,62.029,0
-0.20227,-2.0385,-0.14047,1.1815,2.9324,0.048426,83.342,53.238,61.978,0
1.7049,-0.89414,-0.1185,0.90099,2.4809,0.044804,74.486,49.908,65.577,0
0.03896,-9.6746,-2.1493,1.9862,2.6263,0.024242,101.37,61.699,62,0
-0.28111,-0.32191,-0.10268,0.28409,0.68322,0.012899,14.057,77.422,60.211,0
-0.38402,-0.74944,-0.43392,0.19337,0.49329,0.011199,16.698,75.811,62,0
-0.64503,1.4268,-0.081512,0.25756,0.64186,0.01259,18.386,77.405,63.752,0
-0.30111,-7.6913,-0.76195,0.49162,1.0312,0.015963,26.798,90.101,62,0
-1.0077,-0.21918,-0.35804,0.17889,0.84214,0.028017,22.912,123.52,62.01,0
-0.8987,0.15324,0.11435,0.15338,0.56471,0.016358,23.218,120.04,60.278,0
-0.41316,0.52341,0.23418,0.11708,0.38379,0.010095,23.44,118.26,62.007,0
-0.83714,0.40207,0.082048,0.16889,0.60654,0.016973,22.619,120.01,63.76,0
0.59176,-1.83,-0.25985,0.21145,0.95639,0.029109,23.973,133.65,58.289,0
0.39583,-0.056047,0.041009,0.07097,0.26947,0.0084018,17.771,148,59.58,0
0.8005,-0.22977,-0.20213,0.14826,0.70052,0.02467,15.815,161.82,57.868,0
-0.11297,-0.013383,-0.2696,0.17367,0.57128,0.015639,15.915,160.03,61.381,0
0.18852,-0.064777,-0.3786,0.22164,0.68164,0.016898,15.712,163.66,61.433,0
-0.16272,0.14503,-0.27373,0.19231,0.52258,0.011306,15.762,161.9,63.18,0
2.0028,-0.67706,-0.45833,0.27036,1.0919,0.030181,13.477,175.75,57.914,0
1.2784,-0.26606,-0.39273,0.26471,0.80612,0.018374,14.306,174.16,61.448,0
1.5639,-0.50561,-0.33011,0.25387,0.79504,0.018376,13.71,177.53,61.414,0
1.1626,-0.061723,-0.23485,0.22004,0.58394,0.011842,14.103,175.91,63.201,0
3.6503,-0.31526,-0.1765,0.27954,0.90526,0.022042,9.3207,189.98,58.035,0
2.2986,-0.6019,0.022285,0.14101,0.42288,0.010326,7.3549,188.16,61.636,0
2.2552,-0.0099141,0.048833,0.13128,0.40822,0.010222,8.2601,191.93,61.516,0
1.2682,-0.3211,0.096931,0.092076,0.31945,0.0092397,7.4194,189.99,63.307,0
0.69228,1.3621,-0.19003,0.17173,0.49136,0.011175,12.771,203.79,60.217,0
1.2443,1.4731,0.14072,0.18981,0.53197,0.011599,10.73,202.12,61.919,0
0.19638,2.3334,-0.61265,0.1389,0.41586,0.010344,11.428,205.36,62,0
0.31707,2.5744,-0.28781,0.14308,0.43124,0.010528,9.6372,203.81,63.732,0
11.303,-0.81556,0.09832,0.30532,1.2093,0.032213,124.05,7.9746,82.889,0
8.2018,2.8387,0.17957,0.26924,0.96668,0.02568,141.17,21.685,72.584,0
9.9844,3.4005,0.13126,0.31963,1.0656,0.02676,125.92,25.171,76.069,0
10.902,-1.9446,0.15445,0.78215,1.7151,0.029012,103.72,39.776,76.074,0
11.723,-5.1333,0.31512,1.1823,3.0084,0.04885,73.595,49.782,72.701,0
11.131,-5.6981,0.33274,1.0465,2.2054,0.033135,90.384,46.231,76.081,0
11.607,-6.3573,0.44671,1.4204,2.6403,0.032655,23.414,51.503,76.326,0
9.0331,-9.4552,0.24604,1.4524,2.2277,0.022363,37.564,49.439,77.806,0
11.345,4.4393,-0.32945,2.0861,2.7943,0.024962,-21.69,63.807,74.823,0
12.484,5.4153,0.36745,1.8436,2.6139,0.024203,20.165,61.922,76.479,0
11.709,2.4571,0.089433,2.1793,3.4925,0.037449,14.211,65.642,76.398,0
1.263,0.62848,-0.77498,0.82356,1.5632,0.019202,56.009,90.101,75.873,0
5.8294,2.3418,-0.17945,0.67796,1.2928,0.017567,11.681,92.127,78.188,0
4.6706,-0.14706,0.14051,0.29604,0.68631,0.013211,35.321,106,78.188,0
3.4874,-1.379,0.14374,0.16825,0.81277,0.027367,20.691,123.61,76.176,0
0.068527,0.59588,0.18703,0.1587,0.55719,0.016208,18.535,120.1,74.391,0
1.2406,0.44281,0.11311,0.1396,0.43453,0.010683,17.942,118.46,76.202,0
5.0534,-1.5645,0.091642,0.21384,0.70594,0.017904,20.67,120.35,78.237,0
4.0828,-0.33044,-0.34158,0.20445,0.55771,0.011826,14.654,147.99,74.899,0
4.8945,0.36696,-0.21604,0.25775,0.63928,0.012577,13.451,146.1,76.411,0
4.5202,0.0074482,-0.13983,0.23223,0.62137,0.012526,16.773,149.82,76.647,0
5.3968,0.35022,0.046533,0.28971,0.70616,0.013247,15.769,147.86,78.198,0
0.41598,0.28175,-0.1681,0.16987,0.438,0.010545,26.098,161.03,75.222,0
1.7118,1.3403,0.011072,0.21252,0.51495,0.011444,24.38,162.78,76.972,0
-0.2427,2.1883,-0.10242,0.10688,0.36266,0.0096883,9.4188,203.75,74.243,0
0.0091982,0.076823,0.13871,0.20379,0.54205,0.011637,10.295,202,76.004,0
-0.12692,2.4347,-0.082261,0.10331,0.3596,0.0097195,10.227,205.36,76.042,0
1.2817,0.69314,0.056041,0.27399,0.6511,0.012668,10.298,203.38,77.665,0
4.7403,-0.27964,0.064798,0.29247,0.70131,0.013196,-4.2492,218,77.055,0
6.1056,-0.19092,-0.066751,0.3279,1.2265,0.032332,-15.343,232.34,79.224,0
2.4114,0.48032,-0.074312,0.29417,1.4341,0.05146,-10.034,253.19,75.691,0
4.438,0.72808,0.011036,0.25352,1.6248,0.070153,-9.5413,260.11,82.723,0
14.084,-1.8323,0.29135,0.46479,1.5757,0.036288,98.86,11.548,89.843,0
13.787,-4.7173,0.49033,0.6206,1.8818,0.039269,101.19,8.0061,93.282,0
14.394,1.2946,0.31182,0.53158,1.7246,0.037808,86.125,18.611,89.852,0
14.215,3.1546,0.57352,0.9484,2.5303,0.045071,68.922,22.184,93.309,0
0.056398,-1.5988,-2.7,1.1772,1.9196,0.0209,185.81,49.707,88.25,0
-0.29557,-0.49878,-1.6994,0.90521,1.6423,0.019469,185.84,48.132,90.001,0
0.061505,0.60703,-2.4439,0.92778,1.6406,0.019431,187.43,49.707,91.75,0
0.75523,-1.5308,-0.22555,0.038507,0.18381,0.0071459,23.96,64.689,88.25,0
0.79302,-1.2582,-0.59713,0.031638,0.18209,0.0070484,24.171,62.359,90.003,0
0.9407,-0.8084,-0.40868,0.027337,0.15197,0.0064127,23.887,64.689,91.747,0
-0.070112,-1.9657,0.25459,0.058246,0.24354,0.0081484,37.579,79.562,89.887,0
0.48603,-0.59895,0.17167,0.03998,0.18229,0.0069362,39.384,77.871,90.995,0
-0.25784,0.68036,0.019612,0.10244,0.32622,0.0092734,29.394,92.008,88.509,0
-0.24864,0.60429,-0.097518,0.087159,0.23661,0.0085592,29.683,90.918,89.213,0
0.31582,1.3203,-0.029271,0.078383,0.30608,0.0088511,27.158,94.047,90.534,0
1.4292,-3.0102,0.24731,0.2702,1.1189,0.031518,32.777,106.1,86.645,0
1.299,-3.7156,0.17055,0.28708,1.1606,0.031751,29.004,102.75,90.067,0
2.5626,-3.9599,0.023048,0.37178,1.204,0.02862,29.88,109.53,89.932,0
2.3492,-4.4933,-0.055227,0.359,1.3501,0.033947,29.114,106.14,93.459,0
3.7315,-2.6103,0.32075,0.21112,0.93049,0.028747,24.091,120.15,86.429,0
0.49137,-1.6687,0.12143,0.20029,0.69221,0.019556,21.978,123.67,89.676,0
2.8562,-2.4918,0.22894,0.18501,0.63345,0.017017,23.652,118.26,89.585,0
-0.34691,-0.62066,0.075796,0.12785,0.39154,0.010095,22.49,120.08,91.24,0
0.8357,-0.17632,-0.10561,0.26451,0.59319,0.011986,17.13,147.52,88.936,0
-1.5011,0.3494,0.25558,0.16506,0.35408,0.0093038,17.974,149.8,89.836,0
1.8217,-0.014177,0.03636,0.14466,0.42372,0.010676,17.58,162,88.701,0
2.8256,-0.080758,-0.18722,0.15444,0.43916,0.010767,16.314,176,88.701,0
4.3596,-0.10975,-0.40547,0.19741,0.52671,0.011794,11.528,190,88.701,0
4.1866,-0.29266,-0.1394,0.18077,0.48582,0.010968,8.865,204.47,88.918,0
1.8777,-0.061908,-0.051264,0.13394,0.36098,0.0093809,11.436,202.16,89.81,0
4.9744,-0.98056,-0.197,0.27667,0.71478,0.013288,-0.83332,217.77,87.647,0
2.1745,-0.76404,-0.12769,0.24481,0.66287,0.012834,2.992,216.02,89.487,0
3.2194,-2.5048,0.21854,0.18862,0.55762,0.011807,-7.032,219.34,89.226,0
1.151,-2.9272,0.21837,0.18008,0.53807,0.011602,2.2544,217.58,91.063,0
3.8456,0.55613,0.23529,0.43592,0.90865,0.014879,-16.747,232.06,87.909,0
0.5638,0.49674,0.09666,0.3364,0.73829,0.013461,-17.634,230.26,89.691,0
1.2022,0.85559,0.061535,0.38009,0.81072,0.014082,-16.408,233.79,89.633,0
-0.37005,0.60501,-0.15822,0.28299,0.64618,0.012692,-17.082,232,91.277,0
5.4684,0.72406,0.040211,0.34809,1.2861,0.032999,-15.301,246.17,86.074,0
2.9767,-8.4707,0.44117,0.50854,1.0422,0.015802,181.86,4.6429,103.8,0
4.4682,-12.893,-0.8001,0.74323,1.3921,0.017985,73.6,8.1902,102.11,0
0.33899,-9.9785,-1.9766,0.75174,1.3654,0.017963,190.74,8.1902,105.76,0
0.52686,1.3268,-0.32139,1.8643,3.1726,0.035573,4.3174,22.595,101.92,0
-0.51736,-3.3237,-0.071632,0.99231,1.654,0.019472,4.059,20.771,103.87,0
-0.77031,0.52716,-0.17071,1.4582,2.6739,0.03289,6.1148,22.375,105.66,0
-5.3223,-0.1227,-1.0663,0.72732,1.3016,0.017469,169.71,36.013,102.38,0
-0.77513,0.66647,-0.42222,0.2508,0.57787,0.013173,188.24,49.697,100.62,0
0.5087,0.96632,0.087096,0.018465,0.10297,0.0054445,21.768,63.889,102.12,0
0.37927,0.97858,0.14299,0.016712,0.096008,0.0052865,21.202,62.482,104.13,0
0.22276,1.1415,0.20008,0.015142,0.086652,0.0050119,21.524,64.956,103.99,0
0.092646,0.71372,0.24866,0.012229,0.07592,0.0047418,21.452,63.697,105.74,0
-0.29597,-2.6797,0.22015,0.096578,0.36129,0.009678,40.285,77.871,102.25,0
-0.8061,-3.1348,0.26054,0.18139,0.58925,0.012026,40.615,79.457,104,0
-0.63121,-2.5935,0.34211,0.14298,0.5105,0.011331,42.38,77.871,105.75,0
2.6529,-3.2484,-0.14481,0.50494,1.0981,0.015837,17.498,92.487,102.29,0
4.3166,-4.5461,-0.18797,0.84428,1.5386,0.018835,16.442,90.817,104.39,0
4.8,-5.756,-0.30614,0.85396,1.5797,0.01916,23.367,94.157,104.15,0
5.4927,-5.432,-0.34369,1.0257,1.7271,0.020022,23.485,92.286,106,0
0.02155,-0.59379,-0.079682,0.03116,0.15234,0.0065174,21.979,122.04,104,0
-0.32178,-0.60414,-0.28054,0.12162,0.65488,0.024208,21.908,130.58,104.01,0
0.24894,-5.0338,0.05082,0.27219,0.66697,0.012865,6.5563,218.05,102.25,0
0.51221,-3.7968,-0.034116,0.26489,0.64925,0.012721,6.5857,216.29,104.01,0
0.31349,-5.497,0.019933,0.27159,0.65314,0.012716,8.4866,219.63,104,0
0.67525,-4.8978,0.020761,0.28481,0.67984,0.012978,9.8444,218.05,105.75,0
-0.030617,-0.47233,0.012072,0.062869,0.40572,0.019386,-14.132,245.85,107.46,0
-0.39314,0.37283,-0.093142,0.073233,0.72682,0.048257,-10.134,259.91,110.93,0
-0.78964,-2.2722,-0.69945,0.37776,0.86635,0.014466,234.56,4.8743,118,0
